,freq.,title,author,words,code
21047,1,Nurse Heatherdale's Story,Mary Louisa Molesworth,['scent'],39047
21048,1,Lord Kelvin,Andrew Gray,['ripe'],39373
21049,1,"The Second War with England, Vol. 2 of 2",Joel Tyler Headley,['stench'],39369
21050,1,"Baltimore and The Nineteenth of April, 1861",George William Brown,['scent'],39346
21051,1,The True Story of my Parliamentary Struggle,Charles Bradlaugh,['pungent'],37374
21052,1,A Few Words About the Devil,Charles Bradlaugh,['smell'],36269
21053,1,The Desert Drum,Robert Hichens,['odorous'],23417
21054,1,Smain; and Safti's Summer Day,Robert Hichens,['scent'],23411
21055,1,"Modern Machine-Shop Practice, Volumes I and II",Joshua Rose,['smell'],39225
21056,1,The Singing Man,Josephine Preston Peabody,['fragrance'],14531
21057,1,Old Greek Folk Stories Told Anew,Josephine Preston Peabody,['aroma'],9313
21058,1,English Secularism,George Jacob Holyoake,['acrid'],38104
21059,1,"Bygones Worth Remembering, Vol. 1 (of 2)",George Jacob Holyoake,['ripe'],36795
21060,1,Bacon And Shakspere,William Henry Burr,['ripe'],39121
21061,1,My Mother's Gold Ring Founded on Fact,Lucius Sargent,['smell'],39080
21062,1,Seeing Things at Night,Heywood Broun,['stink'],35793
21063,1,The Trial of Henry Hetherington,Henry Hetherington,['smell'],39055
21064,1,Influence and Development of English Gilds,Francis Aiden Hibbert,['savour'],39030
21065,1,In Kali's Country,Emily Churchill Thompson Sheets,['smell'],38881
21066,1,Miss Muffet's Christmas Party,Samuel McChord Crothers,['perfume'],31997
21067,1,Irradiations; Sand and Spray,John Gould Fletcher,['perfume'],38857
21068,1,Christmas Light,Ethel Calvert Phillips,['ripe'],27615
21069,1,The Commercial Restraints of Ireland,John Hely Hutchinson,['pungent'],38841
21070,1,The Widow's Vow,Elizabeth Inchbald,['scent'],35959
21071,1,The Corner House Girls,Grace Brooks Hill,['ripe'],38743
21072,1,"Early Britain, Roman Britain",Edward Conybeare,['odour'],12910
21073,1,A Vindication of Natural Diet.,Percy Bysshe Shelley,['ripe'],38727
21074,1,The Witch of Atlas,Percy Bysshe Shelley,['odorous'],4696
21075,1,A Romance of Wastdale,Alfred Edward Woodley Mason,['musty'],38719
21076,1,Affair at the Semiramis Hotel,Alfred Edward Woodley Mason,['savour'],38663
21077,1,Queen Victoria As I Knew Her,Sir Theodore Martin,['savour'],38627
21078,1,Quantity Cookery,Lenore Richards and Nola Treat,['ripe'],38615
21079,1,City Scenes,William Darton,['scented'],38612
21080,1,Heroes of Science: Physicists,William Garnett,['smell'],38583
21081,1,The Ivory Snuff Box,Arnold Fredericks,['scent'],29852
21082,1,"Granny's Chapters""",Lady Mary Ross,['odour'],38557
21083,1,"The Sylph, Volume I and II",Georgiana Cavendish,['scent'],38525
21084,1,Rubaiyat of Omar Khayyam,Omar Khayyam,['perfume'],35260
21085,1,The Great Painters' Gospel,Henry Turner Bailey,['bouquet'],38500
21086,1,From Manassas to Appomattox,James Longstreet,['ripe'],38418
21087,1,Religion In The Heavens,Logan Mitchell,['smell'],38375
21088,1,"The Philosophy of History, Vol. 1 of 2",Friedrich Schlegel,['smell'],38365
21089,1,Light and Peace,Carlo Giuseppe Quadrupani,['aromatic'],38355
21090,1,Our National Defense:,George Hebard Maxwell,['smell'],38288
21091,1,The Mary Frances Cook Book,Jane Earye Fryer,['smell'],38215
21092,1,A Lecture on the Study of History,Lord Acton,['ripe'],25720
21093,1,"Reminiscences, 1819-1899",Julia Ward Howe,['malodorous'],32603
21094,1,Frederica and her Guardians,Margaret Robertson,['fragrance'],38198
21095,1,The Orphans of Glen Elder,Margaret Murray Robertson,['scent'],27983
21096,1,David Fleming's Forgiveness,Margaret Murray Robertson,['odorous'],27930
21097,1,Shenac's Work at Home,Margaret Murray Robertson,['ripe'],21227
21098,1,The Girl Scouts at Home,Katherine Keene Galt,['ripe'],20736
21099,1,Socialism,John Stuart Mill,['ripe'],38138
21100,1,On Liberty,John Stuart Mill,['ripe'],34901
21101,1,Autobiography,John Stuart Mill,['ripe'],10378
21102,1,Legends of Loudoun,Harrison Williams,['malodorous'],38130
21103,1,Critical Examination of the Life of St. Paul,Boulanger,['savour'],38102
21104,1,Letters To Eugenia,Paul Henri Thiry Holbach,['acrid'],38094
21105,1,Autobiography of Countess Tolstoy,Sophie Andreevna Tolstoy,['ripe'],38027
21106,1,Nature and Culture,Harvey Rice,['smell'],38022
21107,1,A Day With Longfellow,Anonymous and Henry Wadsworth Longfellow,['waft'],37980
21108,1,Susan Clegg and Her Love Affairs,Anne Warner,['smell'],37289
21109,1,Susan Clegg and Her Neighbors' Affairs,Anne Warner,['smell'],18987
21110,1,More Portmanteau Plays,Stuart Walker,['perfume'],37967
21111,1,The Moving Picture Girls Snowbound,Laura Lee Hope,['sniff'],20347
21112,1,The Moving Picture Girls at Oak Farm,Laura Lee Hope,['scent'],19969
21113,1,The Outdoor Girls in a Winter Camp,Laura Lee Hope,['smell'],19607
21114,1,Six Little Bunkers at Grandpa Ford's,Laura Lee Hope,['smell'],17761
21115,1,The Story of a Nodding Donkey,Laura Lee Hope,['smell'],17679
21116,1,Bunny Brown and His Sister Sue on an Auto Tour,Laura Lee Hope,['smell'],17095
21117,1,The Outdoor Girls at the Hostess House,Laura Lee Hope,['aroma'],14136
21118,1,The Bobbsey Twins at Snow Lodge,Laura Lee Hope,['smell'],6055
21119,1,The Story of Calico Clown,Laura Lee Hope,['perfume'],5845
21120,1,Bobbsey Twins in Washington,Laura Lee Hope,['smell'],5617
21121,1,Profitable Squab Breeding,Carl Dare,['musty'],37901
21122,1,The Influence of the Organ in History,Dudley Buck,['ripe'],37786
21123,1,The Rise of Cotton Mills in the South,Broadus Mitchell,['ripe'],37784
21124,1,Considerations on Religion and Public Education,Hannah More,['savour'],37774
21125,1,A Narrative of Service with the Third Wisconsin Infantry,Hinkley,['smell'],37754
21126,1,"The Foreign Tour of Messrs. Brown, Jones and Robinson",Richard Doyle,['scent'],29463
21127,1,The Crime of the Congo,Sir Arthur Conan Doyle,['malodorous'],37712
21128,1,The Magic Bed,Hartwell James,['smell'],37708
21129,1,Arteriosclerosis and Hypertension:,Louis Marshall Warfield,['ripe'],37675
21130,1,Charles Lewis Cocke,William Robert Lee Smith,['musty'],37636
21131,1,Societies of the Kiowas,Robert H Lowie,['ripe'],37633
21132,1,"That's me all over, Mable""",Edward Streeter,['smell'],37561
21133,1,The International Jew,Henry Ford,['ripe'],37539
21134,1,Bungay Castle: A Novel. v. 1-2,Elizabeth Bonhote,['smell'],37533
21135,1,Surnames as a Science,Robert Ferguson,['smell'],37520
21136,1,The Notorious Impostor and Diego Redivivus,Elkanah Settle,['pungent'],37517
21137,1,Jemima Placid,Mary Ann Kilner,['scent'],37514
21138,1,Jessie Graham,Mary Jane Holmes,['smell'],37476
21139,1,"Pride and Predjudice, a play",Mary Keith Medbery Mackaye,['sniff'],37431
21140,1,Simon Eichelkatz; The Patriarch,Ulrich Frank,['ripe'],37419
21141,1,Peggy Owen Patriot,Lucy Foster Madison,['perfume'],36740
21142,1,'Green Balls',Paul Bewsher,['ripe'],37392
21143,1,"The dawn patrol, and other poems of an aviator",Paul Bewsher,['perfume'],35996
21144,1,Worrying Won't Win,Montague Glass,['aromatic'],33335
21145,1,A Grammar of Freethought,Chapman Cohen,['smell'],36882
21146,1,Theism or Atheism,Chapman Cohen,['smell'],25291
21147,1,Medieval English Literature,William Paton Ker,['savour'],37342
21148,1,Sir Walter Scott,William Paton Ker,['smell'],21250
21149,1,The Ontario Archives,Alexander Fraser,['bouquet'],36992
21150,1,Fly Fishing in Wonderland,Klahowya,['scent'],37278
21151,1,History of the Post Office in British North America,William Smith,['ripe'],37238
21152,1,Popular Books on Natural Science,Aaron David Bernstein,['fetid'],37224
21153,1,Holidays & Happy-Days,Hamish Hendry,['scent'],37216
21154,1,The Adventures of Seumas Beg,James Stephens,['sniff'],37214
21155,1,The Insurrection in Dublin,James Stephens,['savour'],12871
21156,1,The Discards,Lucullus Virgil McWhorter,['smell'],37212
21157,1,The Rose Garden Husband,Margaret Widdemer,['scent'],26635
21158,1,The Two-Gun Man,Charles Alden Seltzer,['scent'],19012
21159,1,The Trail Horde,Charles Alden Seltzer,['aroma'],17477
21160,1,Square Deal Sanderson,Charles Alden Seltzer,['sniff'],16597
21161,1,Ulster Folklore,Elizabeth Andrews,['ripe'],37187
21162,1,The New Girl at St. Chad's,Angela Brazil,['ripe'],24025
21163,1,The Pros and Cons of Vivisection,Charles Richet,['savour'],37158
21164,1,The Demands of Rome,Elizabeth Schoffen,['stench'],37104
21165,1,A Brief Handbook of English Authors,Oscar Fay Adams,['ripe'],37072
21166,1,Dwell Deep,Amy Le Feuvre,['fragrance'],22243
21167,1,Teddy's Button,Amy Le Feuvre,['smell'],10880
21168,1,Adventure of a Kite,Harriet Myrtle,['scent'],18968
21169,1,Twenty Quick Soups,Sarah Tyson Heston Rorer,['bouquet'],36943
21170,1,Free Trade with India,Common Sense,['smell'],36939
21171,1,The Chief Justice,Karl Emil Franzos,['scent'],36854
21172,1,The Story of Fifty-Seven Cents and Others,Robert Shackleton,['bouquet'],36917
21173,1,The English Church in the Middle Ages,William Hunt,['stink'],36890
21174,1,Gabriel,Salomon Kohn,['ripe'],36855
21175,1,"Daisy; or, The Fairy Spectacles",Caroline Snowden Guild,['perfume'],36759
21176,1,The Scapegoat,Richard Maples,['smell'],36719
21177,1,The Overcoming Life,Dwight Moody,['bouquet'],33015
21178,1,Men of the Bible,Dwight Moody,['fragrance'],30740
21179,1,"King Eric and the Outlaws, Vol. 2",Bernhard Severin Ingemann,['savour'],36632
21180,1,Inkle and Yarico,George Colman,['fragrance'],36621
21181,1,The Battle of Hexham;,George Colman,['musty'],36515
21182,1,The Influence of the Bible on Civilisation,Ernst Von Dobschutz,['ripe'],36610
21183,1,The Yellow Chief,Mayne Reid,['scent'],36603
21184,1,The Warden of the Plains,John Maclean,['scent'],36578
21185,1,William Black,John Maclean,['ripe'],24693
21186,1,The Heiress,John Burgoyne,['scent'],36570
21187,1,Mary,Mary Wollstonecraft,['putrid'],16357
21188,1,Seven Men,Max Beerbohm,['pungency'],1306
21189,1,James Pethel,Max Beerbohm,['ripe'],759
21190,1,Randy's Summer,Amy Brooks,['sniff'],36429
21191,1,Princess Polly At Play,Amy Brooks,['perfume'],25456
21192,1,Princess Polly's Playmates,Amy Brooks,['scent'],5426
21193,1,Army Boys in the French Trenches,Homer Randall,['smell'],9789
21194,1,Out of the Deep,Charles Kingsley,['fragrance'],20312
21195,1,True Words for Brave Men,Charles Kingsley,['scent'],20138
21196,1,Sermons for the Times,Charles Kingsley,['savour'],11381
21197,1,Phaethon,Charles Kingsley,['ripe'],11025
21198,1,The Water of Life,Charles Kingsley,['ripe'],5687
21199,1,Froude's History of England,Charles Kingsley,['ripe'],3144
21200,1,Sir Walter Raleigh and his Time,Charles Kingsley,['scent'],3143
21201,1,"Ormond, Volume III (of 3)",Charles Brockden Brown,['pungent'],36291
21202,1,"Ormond, Volume I (of 3)",Charles Brockden Brown,['odour'],36289
21203,1,Relativity: The Special and General Theory,Albert Einstein,['ripe'],30155
21204,1,Corner House Girls on Palm Island,Grace Brooks Hill and,['sniff'],36259
21205,1,The Beautiful People,Charles Beaumont,['stink'],36258
21206,1,Notes on the Kiowa Sun Dance,Leslie Spier,['whiff'],36224
21207,1,Famous Prima Donnas,Lewis Clinton Strang,['aroma'],36215
21208,1,Nan Sherwood at Pine Camp,Annie Roe Carr,['smell'],2691
21209,1,Rachel Gray,Julia Kavanagh,['scent'],36160
21210,1,The Bracelets,Maria Edgeworth,['smell'],11121
21211,1,Trevethlan (Vol 3 of 3),William Davy Watson,['musty'],36108
21212,1,Ars Recte Vivende,George William Curtis,['pungent'],7445
21213,1,Outspoken Essays,William Ralph Inge,['ripe'],15249
21214,1,Life of Saint Monica,Frances Alice Forbes,['fragrance'],35941
21215,1,The Go Ahead Boys and the Mysterious Old House,Ross Kay,['ripe'],35964
21216,1,War Inconsistent with the Religion of Jesus Christ,David Low Dodge,['stink'],35883
21217,1,Religion and Science,John Charlton Hardwick,['ripe'],35772
21218,1,When the Ku Klux Rode,Eyre Damer,['ripe'],35771
21219,1,Nuts and Nutcrackers,Charles James Lever,['reek'],31685
21220,1,"The Confessions of Harry Lorrequer, Vol. 2",Charles James Lever,['odour'],5235
21221,1,Shakespeare and Music,Christopher Wilson,['ripe'],35721
21222,1,Association Football,John Cameron,['odour'],35683
21223,1,A Treatise on the Police of the Metropolis,Patrick Colquhoun,['ripe'],35650
21224,1,The Gerrard Street Mystery and Other Weird Tales,John Charles Dent,['putrid'],6917
21225,1,'way Down In Lonesome Cove,Charles Egbert Craddock,['smell'],23632
21226,1,His Unquiet Ghost,Charles Egbert Craddock,['whiff'],23556
21227,1,The Phantom Of Bogue Holauba,Charles Egbert Craddock,['fragrance'],23552
21228,1,Music Talks with Children,Thomas Tapper,['perfume'],14339
21229,1,The New Guide to Knitting & Crochet,Marie Jane Cooper,['scent'],35582
21230,1,"Works of Robert Louis Stevenson, Volume XV",Robert Louis Stevenson,['perfume'],30643
21231,1,A Child's Garden of Verses,Robert Louis Stevenson,['smell'],25617
21232,1,A Child's Garden of Verses,Robert Louis Stevenson,['smell'],19722
21233,1,Moral Emblems,Robert Louis Stevenson,['smell'],772
21234,1,Working Women of Japan,Sidney Lewis Gulick,['pungent'],35511
21235,1,The Old Riddle and the Newest Answer,John Gerard,['smell'],33859
21236,1,Cannibals all!,George Fitzhugh,['putrid'],35481
21237,1,The Green Forest Fairy Book,Loretta Ellen Brady,['fragrance'],35458
21238,1,The Bacchae of Euripides,Euripedes,['perfume'],35173
21239,1,Lost Lenore,Charles Beach,['waft'],35443
21240,1,Handwork in Wood,William Noyes,['smell'],20846
21241,1,Lewis Carroll in Wonderland and at Home,Belle Moses,['scent'],35418
21242,1,The Super Race: An American Problem,Scott Nearing,['perfume'],35417
21243,1,"Childrens' Story of the War, Volume 1 (of 10)",James Edward Parrott,['scent'],35310
21244,1,The Spanish Tragedy,Thomas Kyd,['ripe'],35330
21245,1,The Spanish Tragedie,Thomas Kyd,['ripe'],6043
21246,1,Mattie:--A Stray (Vol 2 of 3),Frederick William Robinson,['scented'],35291
21247,1,Mattie:--A Stray (Vol 3 of 3),Frederick William Robinson,['scent'],35278
21248,1,The Art of English Poetry (1708),Edward Bysshe,['scent'],35094
21249,1,The Eleusinian Mysteries and Rites,Dudley Wright,['smell'],35087
21250,1,Murder at Bridge,Anne Austin,['scent'],19403
21251,1,A Noble Woman,Ernest Protheroe,['musty'],35075
21252,1,Quicksands,Adolph Streckfuss,['odorous'],34953
21253,1,In the Land of Dakota,Huldah Lucile Winstead,['ripe'],34982
21254,1,Thomas Jefferson,Henry Childs Merwin,['putrid'],33011
21255,1,Tieck's Essay on the Boydell Shakspere Gallery,George Henry Danton,['ripe'],34937
21256,1,John Redmond's Last Years,Stephen Gwynn,['ripe'],14374
21257,1,Woman in Science,John Augustine Zahm,['ripe'],34912
21258,1,"Epistle Sermons, Vol. III",Martin Luther,['stench'],30619
21259,1,Dress design,Talbot Hughes,['bouquet'],34903
21260,1,The Englishman from Paris,Arthur Murphy,['bouquet'],34871
21261,1,The Essentials of Illustration,Thomas George Hill,['scent'],34869
21262,1,The Abiding Presence of the Holy Ghost in the Soul,Bede Jarrett,['fragrance'],34855
21263,1,Handicraft for Girls,Idabelle McGlauflin,['ripe'],34854
21264,1,"Roger Davis, Loyalist",Frank Baird,['odour'],34824
21265,1,Stained Glass Tours in England,Charles Hitchcock Sherrill,['musty'],34818
21266,1,Morituri: Three One-Act Plays,Hermann Sudermann,['scent'],34359
21267,1,The Story of the Atlantic Telegraph,Henry Martyn Field,['smell'],34765
21268,1,Comrade Kropotkin,Victor Robinson,['scent'],34745
21269,1,"Dorothy Payne, Quakeress",Ella Kent Barnard,['fragrance'],34690
21270,1,The Chief Engineer,Henry Abbott,['pungent'],34673
21271,1,Camps and Trails,Henry Abbott,['scent'],34671
21272,1,Printcrime,Cory Doctorow,['smell'],19000
21273,1,Shadow of the Mothaship,Cory Doctorow,['stink'],17029
21274,1,Shelley at Oxford,Thomas Jefferson Hogg,['odour'],34525
21275,1,Methods of Destroying Rats,David Lantz,['smell'],34437
21276,1,R. Caldecott's Picture Book (No. 2),Randolph Caldecott,['scent'],34433
21277,1,The Three Jovial Huntsmen,Randolph Caldecott,['scent'],14081
21278,1,Daddy Do-Funny's Wisdom Jingles,Ruth McEnery Stuart,['ripe'],19363
21279,1,"Sonny, A Christmas Guest",Ruth McEnery Stuart,['ripe'],11084
21280,1,More William,Richmal Crompton,['smell'],17125
21281,1,A Short History of Germany,Mary Platt Parmele,['ripe'],34397
21282,1,"A Short History of England, Ireland and Scotland",Mary Platt Parmele,['pungent'],33755
21283,1,A Domestic Problem,Abby Morton Diaz,['pungent'],6704
21284,1,Anglo-Saxon Primer,Henry Sweet,['odour'],34316
21285,1,An Outline of Sexual Morality,Kenneth Ingram,['musty'],34309
21286,1,Homo-culture,Martin Luther Holbrook,['ripe'],34299
21287,1,Captivating Mary Carstairs,Henry Sydnor Harrison,['pungent'],9993
21288,1,Lightnin',Frank Bacon,['fragrance'],34280
21289,1,A Lonely Flute,Odell Shepard,['fragrance'],34234
21290,1,Found At Blazing Star,Bret Harte,['musty'],2794
21291,1,The Argonauts of North Liberty,Bret Harte,['scent'],2703
21292,1,Legends and Tales,Bret Harte,['smell'],2599
21293,1,Devil's Ford,Bret Harte,['pungent'],2286
21294,1,The Heritage of Dedlow Marsh and Other Tales,Bret Harte,['scent'],2281
21295,1,A Millionaire of Rough-and-Ready,Bret Harte,['smell'],2280
21296,1,The New Germany,George Young,['odour'],34223
21297,1,Dress as a Fine Art,Mary Philadelphia Merrifield,['ripe'],34092
21298,1,Dress as a Fine Art,Mary Philadelphia Merrifield,['ripe'],34092
21299,1,The Evolution of an Empire,Mary Parmele,['ripe'],34071
21300,1,"Prince Zilah, Vol. 3",Jules Claretie,['perfume'],3929
21301,1,Ancient Rome,Mary Agnes Hamilton,['ripe'],34025
21302,1,Are Women People?,Alice Duer Miller,['perfume'],11689
21303,1,"The history of Company C, Seventh Regiment, O.V.I",Theodore Wilder,['ripe'],33962
21304,1,True Detective Stories,Cleveland Moffett,['scent'],33922
21305,1,The Conquest of America,Cleveland Moffett,['scent'],8684
21306,1,A Flat Iron for a Farthing,Juliana Horatia Ewing,['smell'],19859
21307,1,Dolly's College Experiences,Mabel Cronise Jones,['pungent'],33873
21308,1,Tyranny of God,Joseph Lewis,['smell'],30900
21309,1,Introduction to the Dramas of Balzac,Epiphanius Wilson,['ripeness'],8598
21310,1,William Bradford of Plymouth,Albert Hale Plumb,['ripe'],33776
21311,1,Mice & Other Poems,Gerald Bullett,['fragrance'],33774
21312,1,A Treatise on Etching,Maxime Lalanne,['smell'],33751
21313,1,Dialogues on the Supersensual Life,Jacob Behmen,['smell'],33742
21314,1,Characters from Life,James Parkerson,['waft'],32277
21315,1,Poetical Works,James Parkerson,['waft'],32276
21316,1,Old Coloured Books,George Paston,['savour'],33682
21317,1,The Sources Of Religious Insight,Josiah Royce,['odour'],33677
21318,1,"Mary, the Help of Christians",Bonaventure Hammer,['perfume'],33671
21319,1,The Mother of St. Nicholas,Grant Balfour,['sniff'],33607
21320,1,On Strike Till 3,Grant Balfour,['ripeness'],33555
21321,1,Kastle Krags,Absalom Martin,['scent'],33569
21322,1,Twelve Times Zero,Howard Carleton Browne,['smell'],32564
21323,1,Stepsons of Light,Eugene Manlove Rhodes,['sniff'],32704
21324,1,The Belgians to the Front,Colonel James Fiske,['scent'],18838
21325,1,The Hunter Cats of Connorloa,Helen Jackson,['smell'],28385
21326,1,The Third Degree,Charles Klein and Arthur Hornblow,['aroma'],28505
21327,1,Bought and Paid For,Arthur Hornblow,['aroma'],16249
21328,1,Personal Recollections of the Civil War,James Madison Stone,['smell'],33179
21329,1,The Voice and Spiritual Education,Hiram Corson,['fragrance'],33175
21330,1,The Revenge,Edward Young,['scent'],30653
21331,1,Come Out of the Kitchen!,Alice Duer  Miller,['smell'],33145
21332,1,Hunted Down,Harry  Granice,['scented'],33124
21333,1,The Battle of Gettysburg,Frank Aretas  Haskell,['ripe'],33121
21334,1,Putnam's Handy Law Book for the Layman,Albert Sidney Bolles,['smell'],33088
21335,1,A Letter from Mr. Cibber to Mr. Pope,Colley Cibber,['scent'],33080
21336,1,Applied Psychology: Driving Power of Thought,Warren Hilton,['smell'],33076
21337,1,The Pig,Sanders Spencer,['ripeness'],33074
21338,1,Stevenson's Perfect Virtues,Luther Albertus Brewer,['smell'],33072
21339,1,The Romance of the Red Triangle,Arthur Keysall Yapp,['bouquet'],32998
21340,1,Our Caughnawagas in Egypt,Louis Jackson,['ripe'],32995
21341,1,A Day with Lord Byron,May Clarissa Gillington,['scented'],32990
21342,1,The Eighteenth Brumaire of Louis Bonaparte,Karl Marx,['ripe'],1346
21343,1,Edge Hill,Edwin Walford,['frowsty'],32958
21344,1,The Genius,Con Pederson and Paul Orban,['scented'],32861
21345,1,Song in a Minor Key,Catherine Lucille Moore,['fragrance'],28550
21346,1,The Legion of Lazarus,Edmond Hamilton,['musty'],32486
21347,1,The Colour of Life,Alice Meynell,['ripe'],1205
21348,1,The Lost Door,Dorothy Quick,['perfume'],32831
21349,1,Cube Root of Conquest,Roger Phillips Graham,['smell'],32712
21350,1,The Plotters,Alexander Blade,['smell'],32801
21351,1,Some Specimens of the Poetry of the Ancient Welsh Bards,Evan Evans,['ripeness'],32767
21352,1,Manners of the Age,Horace Brown Fyfe,['pungent'],32764
21353,1,"The Envoy, Her",Horace Brown Fyfe,['scented'],32637
21354,1,Let There Be Light,Horace Brown Fyfe,['smell'],32592
21355,1,The Wedge,Horace Brown Fyfe,['ripe'],31833
21356,1,A Transmutation of Muddles,Horace Brown Fyfe,['stink'],24187
21357,1,Exile,Horace Brown Fyfe,['ripe'],22346
21358,1,One-Way Ticket to Nowhere,Leroy Yerxa,['smell'],32754
21359,1,Queen of the Flaming Diamond,Leroy Yerxa,['smell'],32411
21360,1,A World Called Crimson,Darius John Granger,['acrid'],25684
21361,1,The Making of a Country Parish,Harlow Spencer Mills,['ripe'],32703
21362,1,The Story of John Wesley,Marianne Kirlew,['ripe'],32669
21363,1,Monsoons of Death,Gerald Vance,['musty'],32618
21364,1,The Irish Constitution,Darrell Figgis,['ripe'],32612
21365,1,Religious Perplexities,Lawrence Pearsall Jacks,['pungent'],32578
21366,1,"And That's How It Was, Officer""",Ralph Sholto,['acrid'],32562
21367,1,"Eight days in New Orleans in February, 1847",Albert James  Pickett,['fragrance'],32539
21368,1,Deepfreeze,Robert Donald Locke,['smell'],32531
21369,1,"Next Door, Next World",Robert Donald Locke,['acrid'],26205
21370,1,Stories Pictures Tell,Flora Carpenter,['ripe'],32489
21371,1,Sketches of Church History,James Craigie Robertson,['perfume'],32483
21372,1,A Man of the World,Annie Payson Call,['smell'],32421
21373,1,As A Matter of Course,Annie Payson Call,['whiff'],4385
21374,1,The Freedom of Life,Annie Payson Call,['scent'],4338
21375,1,Power Through Repose,Annie Payson Call,['smell'],4337
21376,1,The Finding of Haldgren,Charles Willard Diffin,['odorous'],29717
21377,1,"Border, Breed Nor Birth",Dallas McCord Reynolds,['stink'],30639
21378,1,Subversive,Dallas McCord Reynolds,['perfume'],23197
21379,1,Ten Girls from History,Kate Dickinson Sweetser,['scent'],32363
21380,1,The Ultroom Error,Gerald Allan Sohl,['smell'],31357
21381,1,"Sam, This is You",William Fitzgerald Jenkins,['scent'],32324
21382,1,Bread Overhead,Fritz Reuter Leiber,['ripe'],22579
21383,1,"The Battle of Allatoona, October 5th, 1864",William Ludlow,['ripe'],32247
21384,1,Planet of Dreams,James McKimmey,['perfume'],30045
21385,1,The Indian Captive,Matthew Brayton,['scent'],32228
21386,1,Sowing and Sewing,Charlotte Mary Yonge,['scent'],32200
21387,1,The Two Guardians,Charlotte Mary Yonge,['perfume'],9926
21388,1,The Lion's Masquerade,Catherine Ann Turner Dorset,['scent'],32184
21389,1,An Introduction to the Philosophy of Law,Roscoe Pound,['ripe'],32168
21390,1,The Ballad of St. Barbara,Gilbert Keith Chesterton,['musty'],32167
21391,1,Utopia of Usurers and other Essays,Gilbert Keith Chesterton,['acrid'],2134
21392,1,Rural Wealth and Welfare,George Thompson Fairchild,['ripe'],32158
21393,1,Poetical Works of William Lisle Bowles Vol. 2,William Lisle Bowles,['scent'],32145
21394,1,The Enormous Room,Horace Leonard Gold and Robert Wilson Krepps,['smell'],32128
21395,1,Freudian Slip,Franklin Abel,['stink'],32126
21396,1,How Doth the Simple Spelling Bee,Owen Wister,['smell'],23923
21397,1,Atom Drive,Charles Louis Fontenay,['sniff'],32067
21398,1,Wind,Charles Louis Fontenay,['aroma'],22590
21399,1,The Egyptian Cat Mystery,Harold Leland Goodwin,['bouquet'],31598
21400,1,The Scarlet Lake Mystery,Harold Leland Goodwin,['sniff'],31581
21401,1,The Unprotected Species,Melvin Sturgis,['scent'],32036
21402,1,Vivisection,Albert Leffingwell,['whiff'],32033
21403,1,The Crystal Crypt,Philip Kindred Dick,['smell'],28698
21404,1,Hellhounds of the Cosmos,Clifford Donald Simak,['stench'],27013
21405,1,Project Mastodon,Clifford Donald Simak,['aroma'],22216
21406,1,Special Delivery,Damon Francis Knight,['musk'],32011
21407,1,"Christopher Columbus, Vol. 8",Filson Young,['smell'],4115
21408,1,"Christopher Columbus, Vol. 7",Filson Young,['waft'],4114
21409,1,"Christopher Columbus, Vol. 4",Filson Young,['smell'],4111
21410,1,Some of My War Stories,Allen Ripley Foote,['perfume'],31991
21411,1,A History of the Town of Fairfax,Jeanne Johnson Rust,['ripe'],31990
21412,1,Joy Ride,Mark Meadows,['pungent'],31961
21413,1,Rationalism,John Mackinnon Robertson,['savour'],31941
21414,1,The Land of Nome,Lanier McKee,['bouquet'],31921
21415,1,The Story of General Pershing,Everett Titsworth Tomlinson,['bouquet'],31914
21416,1,The Christian View of the Old Testament,Frederick Carl Eiselen,['scent'],31876
21417,1,The Aggravation of Elmer,Robert Andrew Arthur,['smell'],29618
21418,1,The Travellers,Catharine Maria Sedgwick,['perfume'],31832
21419,1,Daniel Defoe,William Minto,['scent'],14892
21420,1,The Bird and Insects' Post Office,Robert Bloomfield,['ripe'],31787
21421,1,May Day with the Muses,Robert Bloomfield,['fragrance'],9043
21422,1,In the Border Country,William Shillinglaw Crockett,['scent'],31678
21423,1,Plain Talks on Avoided Subjects,Henry Newell Guernsey,['fetid'],31671
21424,1,Nathan Hale,Jean Christie Root,['musty'],31650
21425,1,The Pirate and The Three Cutters,Frederick Marryat,['smell'],29291
21426,1,The Pirate,Frederick Marryat,['smell'],21580
21427,1,Walladmor:,Thomas De Quincey,['odour'],31563
21428,1,Confessions of an English Opium-Eater,Thomas De Quincey,['ripe'],2040
21429,1,Pamela Giraud,Honore de Balzac,['bouquet'],8079
21430,1,Vautrin,Honore de Balzac,['bouquet'],6861
21431,1,"Petty Troubles of Married Life, Second Part",Honore de Balzac,['smell'],6403
21432,1,Farewell,Honore de Balzac,['smell'],5873
21433,1,The Brotherhood of Consolation,Honore de Balzac,['scented'],1967
21434,1,A Man of Business,Honore de Balzac,['ripe'],1813
21435,1,Facino Cane,Honore de Balzac,['smell'],1737
21436,1,Eve and David,Honore de Balzac,['waft'],1639
21437,1,Adieu,Honore de Balzac,['smell'],1554
21438,1,The Illustrious Gaudissart,Honore de Balzac,['scent'],1474
21439,1,Maitre Cornelius,Honore de Balzac,['smell'],1454
21440,1,A Drama on the Seashore,Honore de Balzac,['scented'],1427
21441,1,Madame Firmiani,Honore de Balzac,['musk'],1357
21442,1,The Vicar of Tours,Honore de Balzac,['fragrance'],1345
